# The Parity Ledger (§16.1).
#
# GENERATED from API_SCHEMA.tsv + API_OVERLAY.tsv by
# fmn_conformance::schema — regenerate, never hand-edit.
# Reference pin: 6199a00d4c1b1127ebe45cb629c3f22538b10e13
#
# Regenerate:  UPDATE_API_ARTIFACTS=1 cargo test -p fmn-conformance \
#                  --test api_schema
#
# module	symbol	canonical	kind	exported	signature_defaults	status	evidence	tests	notes
fmn.cli	batch	batch	cli_command	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs#tests	Render a bounded multi-scene farm under asupersync
manimlib.mobject.number_line	NumberLine.p2n	NumberLine.p2n	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3 | Vect3Array)	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	is the point_to_number abbreviation over live axis geometry
manimlib.mobject.number_line	NumberLine.point_to_number	NumberLine.point_to_number	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3 | Vect3Array)	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	projects a point onto the live axis segment and maps the proportion back to the numeric range
manimlib.mobject.number_line	Slider	Slider	class	1	(self[positional_or_keyword], value_tracker[positional_or_keyword]:ValueTracker, x_range[positional_or_keyword]:Tuple[float, float]=(-5, 5), var_name[positional_or_keyword]:Optional[str]=None, width[positional_or_keyword]:float=3, unit_size[positional_or_keyword]:float=1, arrow_width[positional_or_keyword]:float=0.15, arrow_length[positional_or_keyword]:float=0.15, arrow_color[positional_or_keyword]:ManimColor=YELLOW, font_size[positional_or_keyword]:int=24, label_buff[positional_or_keyword]:float=SMALL_BUFF, num_decimal_places[positional_or_keyword]:int=2, tick_size[positional_or_keyword]:float=0.05, number_line_config[positional_or_keyword]:Dict[str, Any]=dict(), arrow_tip_config[positional_or_keyword]:Dict[str, Any]=dict(), decimal_config[positional_or_keyword]:Dict[str, Any]=dict(), angle[positional_or_keyword]:float=0, label_direction[positional_or_keyword]:Optional[np.ndarray]=None, add_tick_labels[positional_or_keyword]:bool=True, tick_label_font_size[positional_or_keyword]:int=16)	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	is the authored VGroup slider over Atlas's native tracker composition
manimlib.mobject.number_line	Slider.__init__	Slider.__init__	method	0	(self[positional_or_keyword], value_tracker[positional_or_keyword]:ValueTracker, x_range[positional_or_keyword]:Tuple[float, float]=(-5, 5), var_name[positional_or_keyword]:Optional[str]=None, width[positional_or_keyword]:float=3, unit_size[positional_or_keyword]:float=1, arrow_width[positional_or_keyword]:float=0.15, arrow_length[positional_or_keyword]:float=0.15, arrow_color[positional_or_keyword]:ManimColor=YELLOW, font_size[positional_or_keyword]:int=24, label_buff[positional_or_keyword]:float=SMALL_BUFF, num_decimal_places[positional_or_keyword]:int=2, tick_size[positional_or_keyword]:float=0.05, number_line_config[positional_or_keyword]:Dict[str, Any]=dict(), arrow_tip_config[positional_or_keyword]:Dict[str, Any]=dict(), decimal_config[positional_or_keyword]:Dict[str, Any]=dict(), angle[positional_or_keyword]:float=0, label_direction[positional_or_keyword]:Optional[np.ndarray]=None, add_tick_labels[positional_or_keyword]:bool=True, tick_label_font_size[positional_or_keyword]:int=16)	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	builds number_line, tip, and label parts and binds them to the live ValueTracker
manimlib.mobject.number_line	UnitInterval	UnitInterval	class	1	(self[positional_or_keyword], x_range[positional_or_keyword]:RangeSpecifier=(0, 1, 0.1), unit_size[positional_or_keyword]:float=10, big_tick_numbers[positional_or_keyword]:list[float]=[0, 1], decimal_number_config[positional_or_keyword]:dict=dict(num_decimal_places=1), **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	is the NumberLine subclass spanning the unit interval with the Reference unit_size and tick defaults
manimlib.mobject.number_line	UnitInterval.__init__	UnitInterval.__init__	method	0	(self[positional_or_keyword], x_range[positional_or_keyword]:RangeSpecifier=(0, 1, 0.1), unit_size[positional_or_keyword]:float=10, big_tick_numbers[positional_or_keyword]:list[float]=[0, 1], decimal_number_config[positional_or_keyword]:dict=dict(num_decimal_places=1), **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/number_line.py	crates/fmn-python/tests/bridge.py	forwards the unit-interval range, unit_size, big ticks, and one-decimal config onto NumberLine
manimlib.mobject.numbers	DecimalNumber	DecimalNumber	class	1	(self[positional_or_keyword], number[positional_or_keyword]:float | complex=0, color[positional_or_keyword]:ManimColor=DEFAULT_MOBJECT_COLOR, stroke_width[positional_or_keyword]:float=0, fill_opacity[positional_or_keyword]:float=1.0, fill_border_width[positional_or_keyword]:float=0.5, num_decimal_places[positional_or_keyword]:int=2, min_total_width[positional_or_keyword]:Optional[int]=0, include_sign[positional_or_keyword]:bool=False, group_with_commas[positional_or_keyword]:bool=True, digit_buff_per_font_unit[positional_or_keyword]:float=0.001, show_ellipsis[positional_or_keyword]:bool=False, unit[positional_or_keyword]:str | None=None, include_background_rectangle[positional_or_keyword]:bool=False, hide_zero_components_on_complex[positional_or_keyword]:bool=True, edge_to_fix[positional_or_keyword]:Vect3=LEFT, font_size[positional_or_keyword]:float=48, text_config[positional_or_keyword]:dict=dict(), **kwargs[var_keyword])	improved	BN-08	crates/fmn-library/src/numbers.rs#tests	uses native glyph layout and bounded incremental updates
manimlib.mobject.numbers	DecimalNumber.__init__	DecimalNumber.__init__	method	0	(self[positional_or_keyword], number[positional_or_keyword]:float | complex=0, color[positional_or_keyword]:ManimColor=DEFAULT_MOBJECT_COLOR, stroke_width[positional_or_keyword]:float=0, fill_opacity[positional_or_keyword]:float=1.0, fill_border_width[positional_or_keyword]:float=0.5, num_decimal_places[positional_or_keyword]:int=2, min_total_width[positional_or_keyword]:Optional[int]=0, include_sign[positional_or_keyword]:bool=False, group_with_commas[positional_or_keyword]:bool=True, digit_buff_per_font_unit[positional_or_keyword]:float=0.001, show_ellipsis[positional_or_keyword]:bool=False, unit[positional_or_keyword]:str | None=None, include_background_rectangle[positional_or_keyword]:bool=False, hide_zero_components_on_complex[positional_or_keyword]:bool=True, edge_to_fix[positional_or_keyword]:Vect3=LEFT, font_size[positional_or_keyword]:float=48, text_config[positional_or_keyword]:dict=dict(), **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	builds the declared parameter surface over the native numbers shelf with BN-08 complex-mode flags and the shared rebuild seam
manimlib.mobject.numbers	DecimalNumber.char_to_mob	DecimalNumber.char_to_mob	method	0	(self[positional_or_keyword], char[positional_or_keyword]:str)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	returns the cached Tex-or-Text template for a character through the Reference cache
manimlib.mobject.numbers	DecimalNumber.get_complex_formatter	DecimalNumber.get_complex_formatter	method	0	(self[positional_or_keyword], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	composes the exact real-plus-signed-imaginary format string while general-complex formatting stays BN-08's refusal
manimlib.mobject.numbers	DecimalNumber.get_font_size	DecimalNumber.get_font_size	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	returns the live font size attribute including its scale side-effect updates
manimlib.mobject.numbers	DecimalNumber.get_formatter	DecimalNumber.get_formatter	method	0	(self[positional_or_keyword], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	composes the Reference format string from instance knobs with keyword overrides for sign commas places width and field name
manimlib.mobject.numbers	DecimalNumber.get_num_string	DecimalNumber.get_num_string	method	0	(self[positional_or_keyword], number[positional_or_keyword]:float | complex)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	formats verbatim with comma grouping en-dash replacement negative-zero clamping integer collapse at zero places and hide-zero complex reductions
manimlib.mobject.numbers	DecimalNumber.get_tex	DecimalNumber.get_tex	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	returns the maintained num_string exactly as the Reference's tex accessor
manimlib.mobject.numbers	DecimalNumber.get_value	DecimalNumber.get_value	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	returns the stored number preserving complex values as given
manimlib.mobject.numbers	DecimalNumber.increment_value	DecimalNumber.increment_value	method	0	(self[positional_or_keyword], delta_t[positional_or_keyword]:float | complex=1)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	adds through set_value and preserves the fluent receiver
manimlib.mobject.numbers	DecimalNumber.interpolate	DecimalNumber.interpolate	method	0	(self[positional_or_keyword], mobject1[positional_or_keyword]:Mobject, mobject2[positional_or_keyword]:Mobject, alpha[positional_or_keyword]:float, path_func[positional_or_keyword]:Callable[[np.ndarray, np.ndarray, float], np.ndarray]=straight_path)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	runs the family interpolation then lerps font size through the shared interpolation authority
manimlib.mobject.numbers	DecimalNumber.set_submobjects_from_number	DecimalNumber.set_submobjects_from_number	method	0	(self[positional_or_keyword], number[positional_or_keyword]:float | complex)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	rebuilds glyph children live through the native shelf recording value and num_string with donor style carried to glyphs only
manimlib.mobject.numbers	DecimalNumber.set_value	DecimalNumber.set_value	method	0	(self[positional_or_keyword], number[positional_or_keyword]:float | complex)	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	rebuilds in place across digit-count changes and reseats the fixed edge without identity loss
manimlib.mobject.numbers	Integer	Integer	class	1	(self[positional_or_keyword], number[positional_or_keyword]:int=0, num_decimal_places[positional_or_keyword]:int=0, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	is the authored DecimalNumber subclass with zero decimal places default and the Reference MRO
manimlib.mobject.numbers	Integer.__init__	Integer.__init__	method	0	(self[positional_or_keyword], number[positional_or_keyword]:int=0, num_decimal_places[positional_or_keyword]:int=0, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	routes the inherited parameter set natively and refuses unrouted keywords by name
manimlib.mobject.numbers	Integer.get_value	Integer.get_value	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	rounds half-to-even through numpy and returns an int
manimlib.mobject.numbers	char_to_cahced_mob	char_to_cached_mob	function	1	(char[positional_or_keyword]:str, **text_config[var_keyword])	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	is the lru-cached template factory keeping the Reference spelling routing commands and i to Tex digits to Text
manimlib.mobject.numbers	lru_cache	lru_cache	leaked_import	1	-	same	scripts/manim_ref/manimlib/mobject/numbers.py	crates/fmn-python/tests/bridge.py	binds functools.lru_cache under the module namespace exactly as the Reference leaks it
manimlib.mobject.probability	BarChart	BarChart	class	1	(self[positional_or_keyword], values[positional_or_keyword]:Iterable[float], height[positional_or_keyword]:float=4, width[positional_or_keyword]:float=6, n_ticks[positional_or_keyword]:int=4, include_x_ticks[positional_or_keyword]:bool=False, tick_width[positional_or_keyword]:float=0.2, tick_height[positional_or_keyword]:float=0.15, label_y_axis[positional_or_keyword]:bool=True, y_axis_label_height[positional_or_keyword]:float=0.25, max_value[positional_or_keyword]:float=1, bar_colors[positional_or_keyword]:list[ManimColor]=[BLUE, YELLOW], bar_fill_opacity[positional_or_keyword]:float=0.8, bar_stroke_width[positional_or_keyword]:float=3, bar_names[positional_or_keyword]:list[str]=[], bar_label_scale_val[positional_or_keyword]:float=0.75, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/probability.py	crates/fmn-python/tests/bridge.py	is an authored VGroup subclass over native line ticks, gradient-colored rectangle bars, and Scribe labels
manimlib.mobject.probability	BarChart.__init__	BarChart.__init__	method	0	(self[positional_or_keyword], values[positional_or_keyword]:Iterable[float], height[positional_or_keyword]:float=4, width[positional_or_keyword]:float=6, n_ticks[positional_or_keyword]:int=4, include_x_ticks[positional_or_keyword]:bool=False, tick_width[positional_or_keyword]:float=0.2, tick_height[positional_or_keyword]:float=0.15, label_y_axis[positional_or_keyword]:bool=True, y_axis_label_height[positional_or_keyword]:float=0.25, max_value[positional_or_keyword]:float=1, bar_colors[positional_or_keyword]:list[ManimColor]=[BLUE, YELLOW], bar_fill_opacity[positional_or_keyword]:float=0.8, bar_stroke_width[positional_or_keyword]:float=3, bar_names[positional_or_keyword]:list[str]=[], bar_label_scale_val[positional_or_keyword]:float=0.75, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/probability.py	crates/fmn-python/tests/bridge.py	preserves the exact value series, geometry dimensions, tick configuration, gradient styling, and automatic max value derivation
manimlib.mobject.probability	BarChart.add_axes	BarChart.add_axes	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/probability.py	crates/fmn-python/tests/bridge.py	builds the bounded coordinate axes, tick mark segments, and scaled Scribe labels along the y-axis
manimlib.mobject.probability	BarChart.add_bars	BarChart.add_bars	method	0	(self[positional_or_keyword], values[positional_or_keyword]:Iterable[float])	same	scripts/manim_ref/manimlib/mobject/probability.py	crates/fmn-python/tests/bridge.py	constructs the height-scaled rectangle bars with gradient color progression and optional label placement
manimlib.mobject.probability	BarChart.change_bar_values	BarChart.change_bar_values	method	0	(self[positional_or_keyword], values[positional_or_keyword]:Iterable[float])	same	scripts/manim_ref/manimlib/mobject/probability.py	crates/fmn-python/tests/bridge.py	updates bar heights to new values while maintaining bottom edge anchor positions
